parsed_log,label
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
<*> tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over <*> seconds,normal
CE sym <*> at <*> mask <*>,normal
CE sym <*> at <*> mask <*>,normal
CE sym <*> at <*> mask <*>,normal
CE sym <*> at <*> mask <*>,normal
CE sym <*> at <*> mask <*>,normal
CE sym <*> at <*> mask <*>,normal
<*> ddr error(s) detected and corrected on rank 0. symbol <*> over <*> seconds,normal
CE sym <*> at <*> mask <*>,normal
total of <*> ddr error(s) detected and corrected over <*> seconds,normal
minus normalized number..................0,failure
Lustre mount FAILED : <*> : block_id : location,failure
fraction rounded.........................0,failure
Node card is not fully functional,normal
critical input interrupt (unit=0x0b <*> warning for <*> <*> wire. suppressing further interrupts of same type,normal
size of scratchpad portion of L3.........0 (0M),failure
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>,normal
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure
<*> ddr error(s) detected and corrected on rank 0. symbol <*> over <*> seconds,normal
total of <*> ddr error(s) detected and corrected over <*> seconds,normal
ciod: Error loading <*> invalid or missing program image. Permission denied,failure
ciod: Error loading <*> invalid or missing program image. Permission denied,failure
ciod: Error loading <*> invalid or missing program image. Permission denied,failure
ciod: Error loading <*> invalid or missing program image. Permission denied,failure
ciod: Error loading <*> invalid or missing program image. Permission denied,failure
ciod: Error loading <*> invalid or missing program image. Permission denied,failure
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure
<*> ddr error(s) detected and corrected on rank 0. symbol <*> over <*> seconds,normal
ciod: LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed: Input/output error,failure
ciod: Error reading message prefix on CioStream socket to <*> <*> <*> <*> <*>,failure
ciod: Error reading message prefix on CioStream socket to <*> <*> <*> <*> <*>,failure
<*> ddr error(s) detected and corrected on rank 0. symbol <*> over <*> seconds,normal
ciod: Error loading <*> invalid or missing program image. Permission denied,failure
critical input interrupt (unit=0x0b <*> warning for <*> <*> wire. suppressing further interrupts of same type,normal
<*> ddr error(s) detected and corrected on rank 0. symbol <*> over <*> seconds,normal
<*> ddr error(s) detected and corrected on rank 0. symbol <*> over <*> seconds,normal
ciod: Error reading message prefix on CioStream socket to <*> <*> <*> <*> <*>,failure
ciod: Error reading message prefix on CioStream socket to <*> <*> <*> <*> <*>,failure
total of <*> ddr error(s) detected and corrected over <*> seconds,normal
ciod: pollControlDescriptors: Detected the debugger died.,normal
2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,normal
total of <*> ddr error(s) detected and corrected over <*> seconds,normal
ciod: pollControlDescriptors: Detected the debugger died.,normal
ciod: generated <*> core files for program <*>,normal
ciod: Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe: program image too big. 361544528 > 266076160,failure
fpr29=0xffffffff ffffffff ffffffff ffffffff,failure
Machine State Register: 0x0002f900,failure
instruction cache parity error corrected,normal
instruction cache parity error corrected,normal
instruction cache parity error corrected,normal
instruction cache parity error corrected,normal
instruction cache parity error corrected,normal
instruction cache parity error corrected,normal
instruction cache parity error corrected,normal
instruction cache parity error corrected,normal
ciod: generated <*> core files for program <*>,normal
PacketResponder <*> for block <*> terminating,normal
PacketResponder <*> for block <*> terminating,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
PacketResponder <*> for block <*> terminating,normal
PacketResponder <*> for block <*> terminating,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
PacketResponder <*> for block <*> terminating,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
BLOCK* NameSystem.allocateBlock: <*> <*>,normal
PacketResponder <*> for block <*> terminating,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.allocateBlock: <*> <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.allocateBlock: <*> <*>,normal
Verification succeeded for <*>,normal
Received block <*> of size <*> from <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
PacketResponder <*> for block <*> terminating,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
PacketResponder <*> for block <*> terminating,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
PacketResponder <*> for block <*> terminating,normal
PacketResponder <*> for block <*> terminating,normal
Received block <*> of size <*> from <*>,normal
PacketResponder <*> for block <*> terminating,normal
Receiving block <*> src: <*> dest: <*>,normal
BLOCK* NameSystem.allocateBlock: <*> <*>,normal
BLOCK* NameSystem.allocateBlock: <*> <*>,normal
Received block <*> of size <*> from <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
Received block <*> of size <*> from <*>,normal
PacketResponder <*> for block <*> terminating,normal
Received block <*> of size <*> from <*>,normal
Verification succeeded for <*>,normal
Receiving block <*> src: <*> dest: <*>,normal
PacketResponder <*> for block <*> terminating,normal
Deleting block <*> file <*>,normal
<*> Served block <*> to <*>,normal
<*> Served block <*> to <*>,normal
<*> Served block <*> to <*>,normal
<*> Served block <*> to <*>,normal
<*> exception while serving <*> to <*>,normal
<*> exception while serving <*> to <*>,normal
<*> Served block <*> to <*>,normal
<*> exception while serving <*> to <*>,normal
