cleaned_log,label
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),normal
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),normal
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),normal
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),normal
ciod: Received signal 15. code=0. errno=0. address=0x000001b2,normal
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554. Connection timed out,failure
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839. Connection reset by peer,failure
ciod: Received signal 15. code=0. errno=0. address=0x0000044a,normal
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52930. Connection reset by peer,failure
ciod: Received signal 15. code=0. errno=0. address=0x0000044d,normal
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:53387. Connection reset by peer,failure
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41060. Connection timed out,failure
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41587. Connection reset by peer,failure
CE sym 14. at 0x136cd5e0. mask 0x04,normal
dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x40002000,failure
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41534. Link has been severed,failure
ciod: Received signal 15. code=0. errno=0. address=0x00001a12,normal
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780. Link has been severed,failure
ciod: Received signal 15. code=0. errno=0. address=0x000001f8,normal
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:60243. Link has been severed,failure
ciod: Received signal 15. code=0. errno=0. address=0x000001f5,normal
ciod: Received signal 15. code=0. errno=0. address=0x000001f2,normal
ciod: Error reading message prefix on CioStream socket to 172.16.96.116:47189. Link has been severed,failure
r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,failure
ciod: Received signal 15. code=0. errno=0. address=0x000001f2,normal
ciod: Received signal 15. code=0. errno=0. address=0x000001f5,normal
13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,normal
ciod: Received signal 15. code=0. errno=0. address=0x000001f2,normal
ciod: Received signal 15. code=0. errno=0. address=0x000001f2,normal
Node card VPD check: U01 node in processor card slot J05 do not match. VPD ecid 04D37DF2DE7BFFFF0D081AF0DAD2. found 04DD80740E2FFFFF0A0C19D0CEBD,normal
ciod: Received signal 15. code=0. errno=0. address=0x000001f5,normal
CE sym 1. at 0x01d7eaa0. mask 0x02,normal
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,failure
ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,failure
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10740 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10700 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10655 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10650 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10674 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10730 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10692 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10660 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10676 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10728 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10712 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10718 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10644 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10646 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10710 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10706 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10765 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10698 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10740 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10684 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10652 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
1966 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10714 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10718 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10698 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10644 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10698 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10666 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10663 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
10766 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,normal
10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts. 0 microseconds max time in a critical input interrupt.,normal
