Log Text,Predicted Class,Prediction Confidence
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,0.4971704
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,0.4971704
Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,failure,0.49717042
Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,failure,0.49717042
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,0.4971704
idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,0.4971704
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
rts: bad message header: expecting type 57 instead of type 3 (softheader=00131db8 81aa0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007,failure,0.4971704
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
ciod: LOGIN <*> failed: No such file or directory,failure,0.49717042
ciod: LOGIN <*> failed: No such file or directory,failure,0.49717042
ciod: LOGIN <*> failed: No such file or directory,failure,0.49717042
ciod: LOGIN <*> failed: No such file or directory,failure,0.49717042
ciod: LOGIN <*> failed: No such file or directory,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
total of <*> ddr error(s) detected and corrected,failure,0.49717042
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
total of <*> ddr error(s) detected and corrected,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*> Link has been severed,failure,0.4971704
ciod: generated <*> core files for program <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: generated <*> core files for program <*>,failure,0.49717042
critical input interrupt (unit=0x0b bit=0x06): warning for torus y+ wire,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts: invalid or missing program image. Permission denied,failure,0.4971704
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: generated <*> core files for program <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*> Link has been severed,failure,0.4971704
total of <*> ddr error(s) detected and corrected,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
total of <*> ddr error(s) detected and corrected,failure,0.49717042
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,failure,0.49717042
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*> Link has been severed,failure,0.4971704
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
suppressing further interrupts of same type,failure,0.49717042
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,failure,0.49717042
<*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: generated <*> core files for program <*>,failure,0.49717042
ciod: generated <*> core files for program <*>,failure,0.49717042
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*> Link has been severed,failure,0.4971704
data cache search parity error detected. attempting to correct,failure,0.49717042
data cache search parity error detected. attempting to correct,failure,0.49717042
data cache search parity error detected. attempting to correct,failure,0.49717042
data cache search parity error detected. attempting to correct,failure,0.49717042
data cache search parity error detected. attempting to correct,failure,0.49717042
data cache search parity error detected. attempting to correct,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
shutdown complete,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Exec format error,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Exec format error,failure,0.49717042
ciod: generated <*> core files for program <*>,failure,0.49717042
total of <*> ddr error(s) detected and corrected,failure,0.49717042
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
critical input interrupt (unit=0x0b <*> warning for torus <*> wire,failure,0.49717042
<*> tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,failure,0.49717042
rts: kernel terminated for reason <*>,failure,0.49717042
Error receiving packet on tree network. expecting type 57 instead of type 3 (softheader=0064588e 8aff0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007,failure,0.49717036
CE sym <*> at <*> mask <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,failure,0.49717042
instruction cache parity error corrected,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
ciod: generated <*> core files for program <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
<*> floating point alignment exceptions,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
instruction cache parity error corrected,failure,0.49717042
CE sym <*> at <*> mask <*>,failure,0.49717042
<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,failure,0.49717042
instruction cache parity error corrected,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
ciod: Error loading <*> invalid or missing program image. Permission denied,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
iar <*> dear <*>,failure,0.49717042
