Log ID,Log Text,Predicted Class,Prediction Confidence,Batch Number,Anomaly Triggered,Healing Action
1213,idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,1.9628674e-11,25,Yes,high_batch_error_rate
1214,idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,1.9628674e-11,25,Yes,high_batch_error_rate
1215,idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,1.9628674e-11,25,Yes,high_batch_error_rate
1216,idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*. BglCtlPavTrace*),failure,1.9628674e-11,25,Yes,high_batch_error_rate
1217,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure,1.3208817e-11,25,Yes,high_batch_error_rate
1218,Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,normal,1.0,25,Yes,high_batch_error_rate
1219,Node card is not fully functional,normal,0.6228088,25,Yes,high_batch_error_rate
1220,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure,1.3208817e-11,25,Yes,high_batch_error_rate
1221,Ido chip status changed: <*> <*> <*> t=4 status=M <*> <*> <*> <*> PDT 2005,normal,0.99781656,25,Yes,high_batch_error_rate
1222,Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,normal,0.97841585,25,Yes,high_batch_error_rate
1223,CE sym <*> at <*> mask <*>,normal,0.9990988,25,Yes,high_batch_error_rate
1224,PrepareForService shutting down NodeCard(mLctn(R25-M1-N2). mCardSernum(203231503833343000000000594c31304b34333431303158). mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0). mIp(10.2.2.80). mType(4)) as part of Service Action 310,failure,1.3953633e-11,25,Yes,high_batch_error_rate
1225,Ido chip status changed: <*> <*> <*> <*> status=M <*> <*> <*> <*> PDT 2005,normal,0.97841585,25,Yes,high_batch_error_rate
1226,Can not get assembly information for node card,failure,0.003069185,25,Yes,high_batch_error_rate
1227,Can not get assembly information for node card,failure,0.003069185,25,Yes,high_batch_error_rate
1228,Node card is not fully functional,normal,0.6228088,25,Yes,high_batch_error_rate
1229,Can not get assembly information for node card,failure,0.003069185,25,Yes,high_batch_error_rate
1230,Node card is not fully functional,normal,0.6228088,25,Yes,high_batch_error_rate
1231,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure,1.3208817e-11,25,Yes,high_batch_error_rate
1232,rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,normal,0.75894964,25,Yes,high_batch_error_rate
1233,CE sym <*> at <*> mask <*>,normal,0.9990988,25,Yes,high_batch_error_rate
1234,1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,normal,0.9995005,25,Yes,high_batch_error_rate
1235,total of <*> ddr error(s) detected and corrected,normal,0.9999987,25,Yes,high_batch_error_rate
1236,CE sym <*> at <*> mask <*>,normal,0.9990988,25,Yes,high_batch_error_rate
1237,CE sym <*> at <*> mask <*>,normal,0.9990988,25,Yes,high_batch_error_rate
1238,CE sym <*> at <*> mask <*>,normal,0.9990988,25,Yes,high_batch_error_rate
1239,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1240,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1241,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1242,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1243,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1244,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1245,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1246,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1247,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026505e-11,25,Yes,high_batch_error_rate
1248,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026505e-11,25,Yes,high_batch_error_rate
1249,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1250,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,25,Yes,high_batch_error_rate
1251,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,26,No,N/A
1252,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,26,No,N/A
1253,ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image. Exec format error,failure,1.6026475e-11,26,No,N/A
1254,ciod: LOGIN <*> failed: No such file or directory,failure,2.4078763e-05,26,No,N/A
1255,ciod: LOGIN <*> failed: No such file or directory,failure,2.4078763e-05,26,No,N/A
1256,ciod: Error loading <*> invalid or missing program image. No such file or directory,failure,5.0520954e-10,26,No,N/A
1257,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed,failure,1.9467082e-11,26,No,N/A
1258,ciod: Missing or invalid fields on line 1 of node map file <*>,normal,0.99935097,26,No,N/A
1259,rts: kernel terminated for reason 1003,failure,0.0008129218,26,No,N/A
1260,rts: kernel terminated for reason <*>,failure,0.0053032916,26,No,N/A
1261,CE sym <*> at <*> mask <*>,normal,0.9990988,26,No,N/A
1262,total of <*> ddr error(s) detected and corrected,normal,0.9999987,26,No,N/A
1263,ciod: LOGIN <*> failed: No such file or directory,failure,2.4078763e-05,26,No,N/A
1264,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,normal,1.0,26,No,N/A
1265,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,normal,1.0,26,No,N/A
1266,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,normal,1.0,26,No,N/A
1267,1 ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,normal,1.0,26,No,N/A
1268,ciod: generated <*> core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,normal,1.0,26,No,N/A
1269,ciod: generated <*> core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,normal,1.0,26,No,N/A
1270,CE sym <*> at <*> mask <*>,normal,0.9990988,26,No,N/A
1271,CE sym <*> at <*> mask <*>,normal,0.9990988,26,No,N/A
1272,ciod: LOGIN <*> failed: No such file or directory,failure,2.4078763e-05,26,No,N/A
1273,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1274,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1275,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1276,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1277,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1278,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1279,ciod: LOGIN <*> failed: No such file or directory,failure,2.4078763e-05,26,No,N/A
1280,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1281,ciod: generated <*> core files for program <*>,normal,0.99316573,26,No,N/A
1282,total of <*> ddr error(s) detected and corrected,normal,0.9999987,26,No,N/A
1283,iar 003a90fc dear 00b360e8,normal,0.9993226,26,No,N/A
1284,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1285,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1286,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1287,<*> double-hummer alignment exceptions,normal,0.9996401,26,No,N/A
1288,<*> double-hummer alignment exceptions,normal,0.9996401,26,No,N/A
1289,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1290,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1291,<*> double-hummer alignment exceptions,normal,0.9996401,26,No,N/A
1292,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1293,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1294,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1295,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1296,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1297,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1298,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1299,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1300,iar <*> dear <*>,normal,0.9950272,26,No,N/A
1301,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1302,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1303,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1304,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1305,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1306,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1307,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1308,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1309,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1310,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1311,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1312,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1313,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1314,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1315,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1316,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1317,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1318,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1319,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1320,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1321,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1322,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1323,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1324,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1325,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1326,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1327,CE sym <*> at <*> mask <*>,normal,0.9990988,27,No,N/A
1328,1 ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,normal,1.0,27,No,N/A
1329,CE sym <*> at <*> mask <*>,normal,0.9990988,27,No,N/A
1330,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,failure,1.3208817e-11,27,No,N/A
1331,CE sym <*> at <*> mask <*>,normal,0.9990988,27,No,N/A
1332,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1333,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1334,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1335,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1336,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1337,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1338,iar <*> dear <*>,normal,0.9950272,27,No,N/A
1339,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1340,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1341,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1342,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1343,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1344,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1345,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1346,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1347,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1348,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1349,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1350,<*> double-hummer alignment exceptions,normal,0.9996401,27,No,N/A
1351,<*> double-hummer alignment exceptions,normal,0.9996401,28,No,N/A
1352,<*> double-hummer alignment exceptions,normal,0.9996401,28,No,N/A
1353,<*> double-hummer alignment exceptions,normal,0.9996401,28,No,N/A
1354,<*> double-hummer alignment exceptions,normal,0.9996401,28,No,N/A
1355,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1356,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1357,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1358,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1359,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1360,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1361,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1362,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1363,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1364,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1365,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1366,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1367,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1368,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1369,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1370,iar <*> dear <*>,normal,0.9950272,28,No,N/A
1371,NFS Mount failed on bglio716. slept 15 seconds. retrying (1),normal,0.9985558,28,No,N/A
1372,NFS Mount failed on <*> slept 15 seconds. retrying (1),normal,0.93185896,28,No,N/A
1373,CE sym <*> at <*> mask <*>,normal,0.9990988,28,No,N/A
1374,<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,normal,1.0,28,No,N/A
1375,ciod: generated <*> core files for program <*>,normal,0.99316573,28,No,N/A
1376,CE sym <*> at <*> mask <*>,normal,0.9990988,28,No,N/A
1377,Lustre mount FAILED : bglio559 : point /p/gb1,failure,6.812773e-05,28,No,N/A
1378,Lustre mount FAILED : <*> : point /p/gb1,failure,0.0005534418,28,No,N/A
1379,<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,normal,1.0,28,No,N/A
1380,ciod: LOGIN <*> failed: No such file or directory,failure,2.4078763e-05,28,No,N/A
1381,Lustre mount FAILED : <*> : point /p/gb1,failure,0.0005534418,28,No,N/A
1382,Lustre mount FAILED : <*> : point /p/gb1,failure,0.0005534418,28,No,N/A
1383,Lustre mount FAILED : <*> : point /p/gb1,failure,0.0005534418,28,No,N/A
1384,Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*> found <*>,normal,1.0,28,No,N/A
1385,1 torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,normal,0.9999995,28,No,N/A
1386,ciod: LOGIN <*> failed: No such file or directory,failure,2.4078763e-05,28,No,N/A
1387,Lustre mount FAILED : <*> : point /p/gb1,failure,0.0005534418,28,No,N/A
1388,CE sym <*> at <*> mask <*>,normal,0.9990988,28,No,N/A
1389,CE sym <*> at <*> mask <*>,normal,0.9990988,28,No,N/A
1390,Lustre mount FAILED : <*> : point /p/gb1,failure,0.0005534418,28,No,N/A
1391,CE sym <*> at <*> mask <*>,normal,0.9990988,28,No,N/A
1392,Lustre mount FAILED : <*> : point /p/gb1,failure,0.0005534418,28,No,N/A
1393,ciod: pollControlDescriptors: Detected the debugger died.,normal,0.9280643,28,No,N/A
1394,ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11). message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000),normal,0.8156152,28,No,N/A
1395,1 torus receiver <*> input pipe error(s) (dcr <*> detected and corrected,normal,0.9999995,28,No,N/A
1396,<*> ddr errors(s) detected and corrected on rank 0. symbol <*> bit <*>,normal,1.0,28,No,N/A
